best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 2, 'depth_ratio': 1.0, 'time': 0.02197718620300293, 'cx_gates': 1, 'num_gates': 2}","{'depth': 0, 'depth_ratio': 0, 'time': 0.0007281, 'cx_gates': 0, 'num_gates': 0}",sabre_look_2_v0.20,sabre_0.20,hex_127,0
"{'depth': 3, 'depth_ratio': 1.0, 'time': 0.05052590370178223, 'cx_gates': 2, 'num_gates': 3}","{'depth': 0, 'depth_ratio': 0, 'time': 0.0129, 'cx_gates': 0, 'num_gates': 0}",sabre_look_2_v0.20,sabre_0.20,hex_127,1
"{'depth': 6, 'depth_ratio': 1.5, 'time': 0.0202939510345459, 'cx_gates': 6, 'num_gates': 7}","{'depth': 0.4899, 'depth_ratio': 0.1225, 'time': 0.0007802, 'cx_gates': 0, 'num_gates': 0}",sabre_look_2_v0.20,sabre_0.20,hex_127,2
"{'depth': 7, 'depth_ratio': 1.4, 'time': 0.023424863815307617, 'cx_gates': 10, 'num_gates': 11}","{'depth': 0.4899, 'depth_ratio': 0.09798, 'time': 0.001399, 'cx_gates': 1.47, 'num_gates': 1.47}",sabre_look_2_v0.20,sabre_0.20,hex_127,3
"{'depth': 8, 'depth_ratio': 1.33, 'time': 0.021402835845947266, 'cx_gates': 11, 'num_gates': 12}","{'depth': 2.4, 'depth_ratio': 0.4007, 'time': 0.0008997, 'cx_gates': 3.6, 'num_gates': 3.6}",sabre_look_2_v0.20,sabre_0.20,hex_127,4
"{'depth': 12, 'depth_ratio': 1.71, 'time': 0.023362159729003906, 'cx_gates': 18, 'num_gates': 19}","{'depth': 1.356, 'depth_ratio': 0.1958, 'time': 0.001964, 'cx_gates': 3.059, 'num_gates': 3.059}",sabre_look_2_v0.20,sabre_0.20,hex_127,5
"{'depth': 12, 'depth_ratio': 1.5, 'time': 0.025588035583496094, 'cx_gates': 22, 'num_gates': 23}","{'depth': 2.828, 'depth_ratio': 0.3543, 'time': 0.01612, 'cx_gates': 5.161, 'num_gates': 5.161}",sabre_look_2_v0.20,sabre_0.20,hex_127,6
"{'depth': 16, 'depth_ratio': 1.78, 'time': 0.029384136199951172, 'cx_gates': 32, 'num_gates': 33}","{'depth': 2.059, 'depth_ratio': 0.2265, 'time': 0.001561, 'cx_gates': 2.4, 'num_gates': 2.4}",sabre_look_2_v0.20,sabre_0.20,hex_127,7
"{'depth': 18, 'depth_ratio': 1.8, 'time': 0.032913923263549805, 'cx_gates': 39, 'num_gates': 40}","{'depth': 3.6, 'depth_ratio': 0.36, 'time': 0.001583, 'cx_gates': 5.499, 'num_gates': 5.499}",sabre_look_2_v0.20,sabre_0.20,hex_127,8
"{'depth': 22, 'depth_ratio': 2.0, 'time': 0.03566479682922363, 'cx_gates': 46, 'num_gates': 47}","{'depth': 1.02, 'depth_ratio': 0.09178, 'time': 0.002282, 'cx_gates': 6.681, 'num_gates': 6.681}",sabre_look_2_v0.20,sabre_0.20,hex_127,9
