best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 2, 'depth_ratio': 1.0, 'time': 0.022294998168945312, 'cx_gates': 1, 'num_gates': 2}","{'depth': 0, 'depth_ratio': 0, 'time': 0.0004508, 'cx_gates': 0, 'num_gates': 0}",sabre_look_1_v0.20,sabre_0.20,hex_127,0
"{'depth': 3, 'depth_ratio': 1.0, 'time': 0.01850581169128418, 'cx_gates': 2, 'num_gates': 3}","{'depth': 0, 'depth_ratio': 0, 'time': 0.0005901, 'cx_gates': 0, 'num_gates': 0}",sabre_look_1_v0.20,sabre_0.20,hex_127,1
"{'depth': 6, 'depth_ratio': 1.5, 'time': 0.019504070281982422, 'cx_gates': 6, 'num_gates': 7}","{'depth': 0.4899, 'depth_ratio': 0.1225, 'time': 0.0002874, 'cx_gates': 0, 'num_gates': 0}",sabre_look_1_v0.20,sabre_0.20,hex_127,2
"{'depth': 7, 'depth_ratio': 1.4, 'time': 0.020943164825439453, 'cx_gates': 10, 'num_gates': 11}","{'depth': 0.4899, 'depth_ratio': 0.09798, 'time': 0.01275, 'cx_gates': 1.47, 'num_gates': 1.47}",sabre_look_1_v0.20,sabre_0.20,hex_127,3
"{'depth': 8, 'depth_ratio': 1.33, 'time': 0.020512819290161133, 'cx_gates': 11, 'num_gates': 12}","{'depth': 2.4, 'depth_ratio': 0.4007, 'time': 0.000287, 'cx_gates': 3.6, 'num_gates': 3.6}",sabre_look_1_v0.20,sabre_0.20,hex_127,4
"{'depth': 12, 'depth_ratio': 1.71, 'time': 0.0214841365814209, 'cx_gates': 18, 'num_gates': 19}","{'depth': 1.356, 'depth_ratio': 0.1958, 'time': 0.001238, 'cx_gates': 3.059, 'num_gates': 3.059}",sabre_look_1_v0.20,sabre_0.20,hex_127,5
"{'depth': 12, 'depth_ratio': 1.5, 'time': 0.022034168243408203, 'cx_gates': 22, 'num_gates': 23}","{'depth': 2.828, 'depth_ratio': 0.3543, 'time': 0.0008409, 'cx_gates': 5.161, 'num_gates': 5.161}",sabre_look_1_v0.20,sabre_0.20,hex_127,6
"{'depth': 16, 'depth_ratio': 1.78, 'time': 0.025381803512573242, 'cx_gates': 32, 'num_gates': 33}","{'depth': 2.059, 'depth_ratio': 0.2265, 'time': 0.0004622, 'cx_gates': 2.4, 'num_gates': 2.4}",sabre_look_1_v0.20,sabre_0.20,hex_127,7
"{'depth': 18, 'depth_ratio': 1.8, 'time': 0.02701592445373535, 'cx_gates': 39, 'num_gates': 40}","{'depth': 3.6, 'depth_ratio': 0.36, 'time': 0.000678, 'cx_gates': 5.499, 'num_gates': 5.499}",sabre_look_1_v0.20,sabre_0.20,hex_127,8
"{'depth': 22, 'depth_ratio': 2.0, 'time': 0.02831721305847168, 'cx_gates': 46, 'num_gates': 47}","{'depth': 1.02, 'depth_ratio': 0.09178, 'time': 0.0167, 'cx_gates': 6.681, 'num_gates': 6.681}",sabre_look_1_v0.20,sabre_0.20,hex_127,9
